record_date,workshop_code,tce,co2_t,cost_yuan,unit_energy_kgce
2025-02-04,W05,2.0402,6.528,7730.02,5.07591
2025-02-04,W06,0.3559,1.494,2010.68,20.00703
2025-02-04,W07,28.9536,50.360,81287.66,55.51972
2025-02-04,W08,0.1403,0.601,807.83,0.23586
2025-02-05,W01,21.9435,50.830,74129.39,85.81953
2025-02-05,W02,20.4616,54.045,67975.69,60.89170
2025-02-05,W03,23.8643,53.054,71441.43,225.21539
2025-02-05,W04,2.7065,11.469,15431.83,0.56442
2025-02-05,W05,7.4950,23.963,28311.65,1.07134
2025-02-05,W06,1.7897,7.628,9918.68,6.29792
2025-02-05,W07,28.3263,49.383,80165.56,50.38814
2025-02-05,W08,0.7745,3.336,4293.91,0.08664
2025-02-06,W01,21.8554,52.179,75842.02,77.74658
2025-02-06,W02,21.6861,56.026,70303.48,62.91115
2025-02-06,W03,22.5111,50.990,66165.71,227.21728
2025-02-06,W04,2.7703,11.718,15816.98,0.58254
2025-02-06,W05,7.7059,24.827,29897.65,1.05183
2025-02-06,W06,1.7494,7.317,9963.53,6.72738
2025-02-06,W07,29.1080,50.656,83516.60,57.37089
2025-02-06,W08,0.8264,3.574,4728.99,0.07641
2025-02-07,W01,23.1775,52.611,76710.47,91.12173
2025-02-07,W02,20.9085,54.586,68076.24,61.33473
2025-02-07,W03,21.1684,47.755,63595.68,217.35255
2025-02-07,W04,2.6443,11.064,15248.23,0.61033
2025-02-07,W05,8.1280,25.998,30307.55,1.25219
2025-02-07,W06,1.7676,7.437,10089.79,6.51326
2025-02-07,W07,28.3155,49.269,80280.28,50.76126
2025-02-07,W08,0.7688,3.306,4361.46,0.07208
2025-02-08,W01,21.3874,52.687,75199.11,72.40254
2025-02-08,W02,19.5771,51.635,63943.90,61.57408
2025-02-08,W03,23.2630,52.243,70467.02,226.14395
2025-02-08,W04,1.8803,7.981,11004.69,0.66590
2025-02-08,W05,5.3212,17.236,20019.44,1.25905
2025-02-08,W06,1.1568,4.819,6651.05,6.46883
2025-02-08,W07,29.4209,51.222,80126.18,54.45584
2025-02-08,W08,0.5109,2.175,2911.87,0.08461
2025-02-09,W01,21.3268,50.542,73587.99,82.96704
2025-02-09,W02,21.2218,54.880,68641.87,66.26609
2025-02-09,W03,21.7464,48.774,65223.21,228.24853
2025-02-09,W04,0.9777,4.160,5660.07,1.11712
2025-02-09,W05,2.8603,9.211,10941.94,1.83910
2025-02-09,W06,0.5080,2.108,2913.45,9.07963
2025-02-09,W07,30.8344,53.593,86891.72,60.59399
2025-02-09,W08,0.2436,1.051,1379.60,0.11701
2025-02-10,W01,20.5727,50.192,71054.00,69.12527
2025-02-10,W02,19.9233,52.174,64626.39,65.32983
2025-02-10,W03,21.0838,48.625,64019.70,221.34078
2025-02-10,W04,2.7180,11.513,15344.64,0.56329
2025-02-10,W05,7.6556,24.540,29181.08,1.03174
2025-02-10,W06,1.7587,7.411,9899.19,6.24195
2025-02-10,W07,31.3970,54.399,89241.29,60.59160
2025-02-10,W08,0.7272,3.099,4192.26,0.07364
2025-02-11,W01,21.8025,51.269,74007.99,76.54266
2025-02-11,W02,21.4566,56.240,70040.07,67.27848
2025-02-11,W03,23.0198,51.708,68216.37,237.65848
2025-02-11,W04,2.7059,11.487,15668.25,0.63946
2025-02-11,W05,7.6048,24.514,29042.38,1.20991
2025-02-11,W06,1.8120,7.610,10335.12,7.12361
2025-02-11,W07,30.2884,52.477,86075.36,49.99732
2025-02-11,W08,0.7407,3.183,4243.87,0.07277
2025-02-12,W01,23.3130,55.278,78859.96,91.29891
2025-02-12,W02,20.9839,54.313,67892.18,57.72344
2025-02-12,W03,22.7113,51.060,67622.80,238.95019
2025-02-12,W04,2.8512,12.087,16281.19,0.65675
2025-02-12,W05,7.9985,25.199,29714.75,1.34496
2025-02-12,W06,1.7526,7.392,9984.09,6.29227
2025-02-12,W07,31.9055,55.261,89107.08,58.87161
2025-02-12,W08,0.7475,3.226,4224.71,0.06893
2025-02-13,W01,23.2920,54.738,76511.20,91.04036
2025-02-13,W02,21.2031,55.915,69272.70,66.79795
2025-02-13,W03,22.2130,50.332,66457.26,235.77933
2025-02-13,W04,2.7138,11.486,15457.04,0.65676
2025-02-13,W05,7.2270,23.028,27522.51,1.05733
2025-02-13,W06,1.5964,6.601,8998.92,5.74226
2025-02-13,W07,32.0649,55.841,90210.04,58.45507
2025-02-13,W08,0.8423,3.658,4676.47,0.08059
2025-02-14,W01,22.0031,51.906,75748.65,83.32345
2025-02-14,W02,20.6843,54.362,67457.86,65.17977
2025-02-14,W03,23.3835,52.615,70422.02,235.10973
2025-02-14,W04,2.8226,12.069,15936.08,0.65412
2025-02-14,W05,7.4419,23.721,28732.96,1.12579
2025-02-14,W06,1.7007,7.068,9615.67,6.56716
2025-02-14,W07,31.3243,53.988,89889.33,59.60916
2025-02-14,W08,0.7861,3.380,4340.77,0.07524
2025-02-15,W01,21.0266,49.716,71934.03,81.02060
2025-02-15,W02,20.3324,52.658,65661.60,59.30885
2025-02-15,W03,22.4851,49.992,66692.31,220.68868
2025-02-15,W04,1.9829,8.477,11204.32,0.70609
2025-02-15,W05,5.4775,17.772,21516.22,1.24514
2025-02-15,W06,1.3442,5.707,7764.93,7.34562
2025-02-15,W07,30.6558,53.283,86110.03,55.88851
2025-02-15,W08,0.5101,2.197,2922.51,0.07443
2025-02-16,W01,22.3243,52.376,74287.62,77.51934
2025-02-16,W02,20.5805,53.186,66466.71,65.21144
2025-02-16,W03,20.3096,46.932,62713.07,206.86975
2025-02-16,W04,2.5172,11.283,14235.14,2.70449
2025-02-16,W05,2.7306,8.821,10589.67,1.91676
2025-02-16,W06,0.5823,2.458,3356.35,11.43454
2025-02-16,W07,28.6127,49.710,80345.98,51.81326
2025-02-16,W08,0.2312,0.990,1289.85,0.10255
2025-02-17,W01,23.4967,54.528,76645.66,85.37705
2025-02-17,W02,21.6254,55.095,68840.37,64.44845
2025-02-17,W03,23.1779,52.557,70195.12,230.59154
2025-02-17,W04,2.6841,11.296,15454.48,0.63131
2025-02-17,W05,7.6427,24.290,28549.65,1.17987
2025-02-17,W06,1.7583,7.378,10008.92,6.96110
2025-02-17,W07,31.9676,55.520,90083.91,60.69875
2025-02-17,W08,0.7345,3.134,4076.83,0.06833
2025-02-18,W01,21.4392,50.996,73080.96,78.67642
2025-02-18,W02,20.8736,53.977,69705.76,60.13529
2025-02-18,W03,23.4626,50.896,68323.90,226.14537
2025-02-18,W04,2.8957,12.377,16313.65,0.63422
2025-02-18,W05,7.7827,24.537,29073.12,1.04095
2025-02-18,W06,1.6793,6.913,9695.43,5.87799
2025-02-18,W07,32.7865,56.711,90601.71,57.89849
2025-02-18,W08,0.7531,3.242,4273.97,0.07194
2025-02-19,W01,23.2987,54.518,77088.06,88.95725
2025-02-19,W02,22.0299,57.302,72067.54,64.13636
2025-02-19,W03,23.7796,52.757,70978.30,225.49132
2025-02-19,W04,2.8130,11.935,15894.68,0.67696
2025-02-19,W05,7.4217,23.759,28228.36,1.09840
2025-02-19,W06,1.7411,7.192,9860.98,6.41136
2025-02-19,W07,31.0739,54.232,88603.37,51.78112
2025-02-19,W08,0.7315,3.125,4199.33,0.08209
2025-02-20,W01,22.8729,53.925,76625.86,75.95623
2025-02-20,W02,20.5365,53.393,66309.51,65.96767
2025-02-20,W03,24.2106,53.721,72797.16,238.96588
2025-02-20,W04,2.5825,10.922,14822.52,0.61937
2025-02-20,W05,7.6397,24.643,28937.74,1.00221
2025-02-20,W06,1.7781,7.501,10123.21,6.89024
2025-02-20,W07,31.7123,54.829,88751.69,54.25707
2025-02-20,W08,0.7928,3.425,4601.74,0.07629
2025-02-21,W01,23.8145,54.967,79112.94,85.79081
2025-02-21,W02,22.0610,57.800,71394.31,68.60647
2025-02-21,W03,22.7305,50.520,68363.00,230.21248
2025-02-21,W04,2.7317,11.565,15906.38,0.62865
2025-02-21,W05,7.9555,25.444,30328.98,1.15654
2025-02-21,W06,1.6653,6.976,9779.47,5.86324
2025-02-21,W07,29.4517,51.294,82297.74,50.50011
2025-02-21,W08,0.8275,3.547,4468.73,0.08492
2025-02-22,W01,23.5101,55.202,79942.85,86.24928
2025-02-22,W02,21.1519,55.333,68288.57,63.09227
2025-02-22,W03,22.7031,50.720,67292.57,219.74634
2025-02-22,W04,1.9599,8.329,11168.24,0.69839
2025-02-22,W05,5.1688,16.799,19925.17,1.10719
2025-02-22,W06,1.2603,5.347,7162.23,7.83094
2025-02-22,W07,32.0238,55.435,90854.85,59.35405
2025-02-22,W08,0.5144,2.218,2936.22,0.08441
2025-02-23,W01,21.7561,50.502,73607.67,84.45500
2025-02-23,W02,21.1094,55.452,69419.68,79.66623
2025-02-23,W03,20.6003,47.107,62242.09,242.73875
2025-02-23,W04,0.8711,3.663,4926.78,1.00409
2025-02-23,W05,2.8034,8.951,10591.90,1.91631
2025-02-23,W06,0.5422,2.264,3043.70,8.98580
2025-02-23,W07,29.9992,52.293,85874.38,55.31059
2025-02-23,W08,0.2151,0.917,1210.62,0.10944
2025-02-24,W01,22.2905,53.672,75719.71,76.77746
2025-02-24,W02,22.0705,57.679,71704.44,66.77157
2025-02-24,W03,22.0380,49.299,66457.91,226.63984
2025-02-24,W04,2.5243,10.501,14793.60,0.55739
2025-02-24,W05,7.5783,24.156,28796.47,1.02229
2025-02-24,W06,1.7920,7.565,10439.43,6.55817
2025-02-24,W07,30.9921,53.725,86583.39,52.98085
2025-02-24,W08,0.7626,3.272,4260.79,0.07125
2025-02-25,W01,24.0730,57.498,82995.33,88.24615
2025-02-25,W02,20.7763,55.265,68694.38,58.35945
2025-02-25,W03,22.1399,50.878,67660.06,229.54329
2025-02-25,W04,2.8448,12.144,16258.26,0.66466
2025-02-25,W05,7.8145,25.139,29888.68,1.03878
2025-02-25,W06,1.6637,6.976,9375.62,6.57500
2025-02-25,W07,31.4829,54.879,87777.62,55.22241
2025-02-25,W08,0.7582,3.233,4276.30,0.07211
2025-02-26,W01,22.1655,52.728,76174.79,87.17073
2025-02-26,W02,20.6514,54.861,67577.51,61.42483
2025-02-26,W03,21.5928,48.217,64928.33,211.96420
2025-02-26,W04,2.7747,11.795,15650.21,0.64352
2025-02-26,W05,7.3761,23.505,27706.68,1.02703
2025-02-26,W06,1.6574,6.882,9672.84,6.64747
2025-02-26,W07,31.8825,55.289,89895.20,57.25326
2025-02-26,W08,0.7955,3.411,4547.13,0.07404
2025-02-27,W01,22.3407,53.526,76580.55,81.49092
2025-02-27,W02,21.1120,54.553,68142.51,70.73370
2025-02-27,W03,22.0281,50.274,67542.04,205.33848
2025-02-27,W04,2.8313,12.018,16141.56,0.64529
2025-02-27,W05,7.1820,22.748,27311.97,0.96381
2025-02-27,W06,1.7429,7.227,9928.63,6.53496
2025-02-27,W07,34.0213,58.624,96467.47,60.66041
2025-02-27,W08,0.8561,3.725,4887.65,0.09166
2025-02-28,W01,23.5492,53.248,76545.84,77.27823
2025-02-28,W02,21.6589,55.847,68942.51,70.02746
2025-02-28,W03,23.3911,51.627,69030.52,266.13429
2025-02-28,W04,2.3820,9.914,13659.69,0.53986
2025-02-28,W05,7.8480,25.332,30027.82,1.10545
2025-02-28,W06,1.7698,7.449,9976.17,6.96253
2025-02-28,W07,29.5569,51.444,83302.13,56.18744
2025-02-28,W08,0.7991,3.455,4316.41,0.07092
2025-03-01,W01,18.5782,45.301,64144.67,69.21912
2025-03-01,W02,18.8844,51.254,63290.67,53.76032
2025-03-01,W03,18.0414,40.392,54218.12,187.21697
2025-03-01,W04,1.7437,7.309,10074.23,0.67074
2025-03-01,W05,4.8808,15.567,18757.84,1.04344
2025-03-01,W06,1.0703,4.414,6018.69,6.53569
2025-03-01,W07,25.6330,44.996,75804.09,49.88788
2025-03-01,W08,0.4308,1.814,2438.86,0.07024
2025-03-02,W01,18.7841,45.767,63550.27,74.15910
2025-03-02,W02,16.8825,44.356,54469.27,54.73249
2025-03-02,W03,18.9577,42.952,56741.49,182.45759
2025-03-02,W04,0.9245,3.890,5248.40,0.92961
2025-03-02,W05,2.6246,8.451,9858.31,1.76921
2025-03-02,W06,0.5369,2.227,3066.52,10.61888
2025-03-02,W07,26.5192,46.357,75910.71,49.85198
2025-03-02,W08,0.2155,0.917,1215.30,0.10911
2025-03-03,W01,19.5832,46.983,67126.33,72.16897
2025-03-03,W02,17.3987,47.045,59617.79,47.36124
2025-03-03,W03,19.2656,43.826,58761.37,187.85065
2025-03-03,W04,2.4258,10.198,14298.57,0.56350
2025-03-03,W05,6.8114,21.965,26179.79,0.95899
2025-03-03,W06,1.6046,6.695,9242.91,5.53465
2025-03-03,W07,24.6900,43.283,70058.33,45.23096
2025-03-03,W08,0.7199,3.083,4139.53,0.06711
2025-03-04,W01,18.8203,45.692,65976.17,61.30734
2025-03-04,W02,19.8002,52.024,65461.01,56.32876
2025-03-04,W03,19.7906,45.189,60328.79,198.77837
2025-03-04,W04,2.2653,9.357,12958.10,0.50646
2025-03-04,W05,6.9460,22.330,26473.00,0.96237
2025-03-04,W06,1.6420,6.779,9258.03,6.09017
2025-03-04,W07,24.8676,43.763,71641.76,44.76676
2025-03-04,W08,0.7558,3.234,4426.41,0.07765
2025-03-05,W01,21.0393,50.075,71688.93,79.65582
2025-03-05,W02,18.8888,50.206,61518.27,54.70719
2025-03-05,W03,18.5173,42.784,56210.88,173.18324
2025-03-05,W04,2.4938,10.425,14332.49,0.52594
2025-03-05,W05,6.8521,22.049,25843.02,1.04880
2025-03-05,W06,1.5254,6.321,8850.67,6.28494
2025-03-05,W07,25.3552,44.337,72741.40,45.40640
2025-03-05,W08,0.7297,3.123,4198.77,0.07147
2025-03-06,W01,18.6744,46.153,64689.36,66.68515
2025-03-06,W02,18.2357,48.581,60157.24,57.06231
2025-03-06,W03,20.2822,45.721,61230.64,219.18217
2025-03-06,W04,2.4164,10.107,14186.27,0.53875
2025-03-06,W05,6.6995,21.764,26253.44,0.85004
2025-03-06,W06,1.5570,6.459,8857.62,5.40336
2025-03-06,W07,28.4929,49.377,80121.89,51.89894
2025-03-06,W08,0.7523,3.230,4252.55,0.06982
2025-03-07,W01,19.4028,46.637,67847.23,72.37031
2025-03-07,W02,18.2251,47.178,59066.28,54.35165
2025-03-07,W03,18.5980,42.889,56802.22,193.20404
2025-03-07,W04,2.4901,10.380,14436.43,0.57693
2025-03-07,W05,6.8243,22.108,25716.38,0.90106
2025-03-07,W06,1.6465,6.856,9279.31,6.19421
2025-03-07,W07,25.0871,43.801,72246.91,44.18646
2025-03-07,W08,0.6778,2.876,3737.36,0.06762
2025-03-08,W01,19.3069,47.141,66182.58,67.94063
2025-03-08,W02,18.5502,49.266,61185.18,57.90972
2025-03-08,W03,18.4944,41.847,55993.75,190.82324
2025-03-08,W04,1.5633,6.513,8814.48,0.62604
2025-03-08,W05,4.7618,15.177,17783.13,1.00052
2025-03-08,W06,1.0048,4.114,5794.43,6.08998
2025-03-08,W07,26.5430,46.153,75318.44,49.30703
2025-03-08,W08,0.4805,2.056,2668.18,0.07633
2025-03-09,W01,19.0116,45.368,64948.40,71.80545
2025-03-09,W02,18.1056,48.111,59675.00,58.99226
2025-03-09,W03,19.2854,44.087,58389.79,203.99877
2025-03-09,W04,0.8582,3.602,4921.75,0.90482
2025-03-09,W05,2.6145,8.321,10057.32,1.82037
2025-03-09,W06,0.5593,2.337,3129.61,9.95678
2025-03-09,W07,28.1430,48.853,80904.73,50.97893
2025-03-09,W08,0.1959,0.831,1134.02,0.10056
2025-03-10,W01,18.5792,45.821,64861.87,65.34446
2025-03-10,W02,18.3243,47.782,60731.32,55.17926
2025-03-10,W03,19.0909,43.890,56594.25,190.53181
2025-03-10,W04,2.4811,10.388,14282.70,0.60334
2025-03-10,W05,6.6822,21.148,25077.78,0.91114
2025-03-10,W06,1.5405,6.356,8792.49,5.94624
2025-03-10,W07,27.4771,47.612,77369.32,47.21540
2025-03-10,W08,0.7290,3.130,4134.85,0.07004
2025-03-11,W01,19.2699,45.904,65516.24,78.93116
2025-03-11,W02,17.9309,48.585,59280.18,49.14681
2025-03-11,W03,18.7006,42.710,56133.63,183.75201
2025-03-11,W04,2.7303,11.506,15572.50,0.58583
2025-03-11,W05,6.6291,21.496,25811.52,0.88862
2025-03-11,W06,1.4961,6.150,8601.18,5.08983
2025-03-11,W07,25.0801,43.919,72450.32,46.84216
2025-03-11,W08,0.7206,3.091,3986.45,0.07504
2025-03-12,W01,20.1651,48.161,70363.56,83.23040
2025-03-12,W02,17.8331,47.026,59329.70,52.96663
2025-03-12,W03,18.9393,43.608,58241.71,191.71859
2025-03-12,W04,2.5570,10.726,14632.74,0.57550
2025-03-12,W05,7.0671,22.879,26667.08,0.92132
2025-03-12,W06,1.6067,6.656,9105.43,5.35826
2025-03-12,W07,25.7622,44.868,74108.83,50.01902
2025-03-12,W08,0.7288,3.092,4113.63,0.07004
2025-03-13,W01,19.7327,46.815,67650.52,73.05419
2025-03-13,W02,19.4368,52.409,65319.85,52.23280
2025-03-13,W03,19.4840,44.327,59159.97,191.09488
2025-03-13,W04,2.5017,10.583,14326.13,0.50016
2025-03-13,W05,6.6379,21.649,25935.88,0.79694
2025-03-13,W06,1.6417,6.823,9400.19,5.65324
2025-03-13,W07,27.4501,47.682,77927.49,48.53628
2025-03-13,W08,0.7161,3.047,4046.44,0.06418
2025-03-14,W01,19.7870,48.307,68254.50,68.98756
2025-03-14,W02,17.5989,47.548,59139.54,53.25810
2025-03-14,W03,20.0824,45.497,59793.02,217.44811
2025-03-14,W04,2.4397,10.216,14369.98,0.55036
2025-03-14,W05,6.7227,21.646,26436.76,0.90492
2025-03-14,W06,1.6872,7.030,9447.40,6.40583
2025-03-14,W07,28.7139,49.750,81353.19,49.05559
2025-03-14,W08,0.7124,3.046,3965.08,0.07320
2025-03-15,W01,19.4130,48.018,68653.50,72.26814
2025-03-15,W02,17.7553,48.296,59511.23,54.71122
2025-03-15,W03,19.1510,44.174,57915.63,210.09680
2025-03-15,W04,1.7036,6.826,9902.91,0.56677
2025-03-15,W05,4.6585,15.138,18045.10,1.05182
2025-03-15,W06,1.1120,4.627,6242.34,6.39337
2025-03-15,W07,24.5799,43.238,69131.68,48.84682
2025-03-15,W08,0.4938,2.122,2795.29,0.07362
2025-03-16,W01,18.6209,45.040,64522.70,77.81480
2025-03-16,W02,17.2918,46.309,56652.67,56.99439
2025-03-16,W03,17.9276,40.879,53021.83,181.85999
2025-03-16,W04,0.8598,3.600,4976.27,0.98797
2025-03-16,W05,2.5569,8.229,9808.06,1.84990
2025-03-16,W06,0.5171,2.191,2949.61,8.83579
2025-03-16,W07,24.8963,43.528,71657.45,44.00573
2025-03-16,W08,0.2169,0.932,1226.92,0.11504
2025-03-17,W01,20.3374,49.096,69495.74,69.10520
2025-03-17,W02,19.0286,51.554,64184.28,58.12236
2025-03-17,W03,19.5395,44.091,57982.78,202.75747
2025-03-17,W04,2.3703,9.957,13599.19,0.50872
2025-03-17,W05,6.8477,22.527,27106.50,0.97368
2025-03-17,W06,1.6766,7.015,9600.92,6.21386
2025-03-17,W07,27.1840,47.344,78748.38,47.52795
2025-03-17,W08,0.6902,2.943,3884.18,0.06774
2025-03-18,W01,18.5040,45.444,63719.85,63.46054
2025-03-18,W02,17.9636,47.493,59830.16,56.15246
2025-03-18,W03,20.1241,45.474,59239.88,191.26105
2025-03-18,W04,2.6536,11.105,15150.68,0.60825
2025-03-18,W05,7.0048,22.418,26447.51,1.00488
2025-03-18,W06,1.6526,6.891,9366.03,5.41439
2025-03-18,W07,26.7916,47.006,76129.25,44.55604
2025-03-18,W08,0.6990,3.002,4005.29,0.07111
2025-03-19,W01,19.1184,46.069,66194.03,68.23413
2025-03-19,W02,18.2934,48.753,59813.40,57.30717
2025-03-19,W03,19.5565,44.125,58670.45,203.07842
2025-03-19,W04,2.3758,9.930,13512.61,0.53561
2025-03-19,W05,6.9214,22.859,27228.07,0.95548
2025-03-19,W06,1.5517,6.378,8737.84,5.70191
2025-03-19,W07,29.0533,50.527,81695.74,57.57912
2025-03-19,W08,0.7214,3.055,4238.13,0.06937
2025-03-20,W01,17.2673,42.728,60993.40,65.87676
2025-03-20,W02,18.2935,48.150,60561.51,51.36331
2025-03-20,W03,19.0541,43.743,58774.33,188.03310
2025-03-20,W04,2.5925,10.931,14816.84,0.58808
2025-03-20,W05,6.6623,21.622,25604.63,0.88979
2025-03-20,W06,1.5435,6.358,8707.01,5.49887
2025-03-20,W07,27.8765,48.591,80473.91,47.49541
2025-03-20,W08,0.6624,2.816,3708.93,0.06363
2025-03-21,W01,19.9226,48.803,68767.59,79.16367
2025-03-21,W02,18.6815,49.617,62325.74,58.07390
2025-03-21,W03,18.9603,43.370,56899.81,175.07223
2025-03-21,W04,2.4547,10.304,14053.29,0.54048
2025-03-21,W05,6.7539,21.744,25801.87,0.97319
2025-03-21,W06,1.5869,6.539,9090.42,5.45999
2025-03-21,W07,25.1976,44.130,72610.41,42.11698
2025-03-21,W08,0.7489,3.210,4216.12,0.06940
2025-03-22,W01,19.4879,46.136,66287.33,71.99814
2025-03-22,W02,18.3608,48.125,60130.68,57.46626
2025-03-22,W03,17.7368,41.674,53353.42,174.38274
2025-03-22,W04,1.8448,7.738,10620.74,0.64297
2025-03-22,W05,4.9081,15.901,19195.86,1.16140
2025-03-22,W06,1.1627,4.870,6513.72,6.69691
2025-03-22,W07,25.4333,44.774,72334.69,44.06285
2025-03-22,W08,0.4547,1.941,2594.39,0.07956
2025-03-23,W01,18.9112,44.316,63831.98,70.97588
2025-03-23,W02,17.5286,45.797,56222.73,57.32924
2025-03-23,W03,19.0414,43.709,57263.73,195.04397
2025-03-23,W04,0.8172,3.428,4663.32,0.91340
2025-03-23,W05,2.6415,8.508,10046.29,1.95784
2025-03-23,W06,0.5143,2.131,2919.53,9.21905
2025-03-23,W07,26.0184,45.595,73707.81,50.27194
2025-03-23,W08,0.2164,0.928,1223.92,0.10137
2025-03-24,W01,20.0311,46.137,67043.54,69.23447
2025-03-24,W02,18.9188,49.762,62482.44,58.96734
2025-03-24,W03,18.1813,42.197,56039.59,171.73211
2025-03-24,W04,2.6159,11.025,15143.16,0.63337
2025-03-24,W05,6.7052,21.825,26083.70,0.88021
2025-03-24,W06,1.6888,6.991,9687.59,6.13133
2025-03-24,W07,25.8762,45.290,73631.79,49.15435
2025-03-24,W08,0.7512,3.215,4282.74,0.08249
2025-03-25,W01,19.0137,45.459,64703.43,77.21146
2025-03-25,W02,19.5632,51.583,62951.70,54.92055
2025-03-25,W03,18.0103,42.362,56622.50,183.51314
2025-03-25,W04,2.4386,10.196,13752.25,0.52090
2025-03-25,W05,6.6750,21.326,25455.67,1.03222
2025-03-25,W06,1.5358,6.416,8364.04,5.15194
2025-03-25,W07,25.7657,44.927,73618.79,45.47160
2025-03-25,W08,0.7011,2.973,3979.33,0.06449
2025-03-26,W01,19.3379,45.963,65257.90,60.44108
2025-03-26,W02,18.0813,49.152,60796.82,54.50731
2025-03-26,W03,18.7011,42.972,57180.63,180.58529
2025-03-26,W04,2.5122,10.579,14313.46,0.58547
2025-03-26,W05,6.8067,22.059,26239.84,0.92271
2025-03-26,W06,1.6060,6.592,9381.58,6.49599
2025-03-26,W07,26.3675,45.758,75902.32,48.93123
2025-03-26,W08,0.7381,3.168,4102.65,0.06950
2025-03-27,W01,20.8690,49.027,72198.52,80.05429
2025-03-27,W02,17.3820,47.029,57839.03,49.52386
2025-03-27,W03,18.5387,43.012,56328.61,196.99760
2025-03-27,W04,2.6857,11.266,15604.54,0.60609
2025-03-27,W05,7.1415,23.630,28122.20,0.95743
2025-03-27,W06,1.5954,6.656,8997.15,6.28054
2025-03-27,W07,25.7394,45.035,72849.50,46.30566
2025-03-27,W08,0.7140,3.056,3986.70,0.06217
2025-03-28,W01,20.6659,48.436,68049.17,71.47576
2025-03-28,W02,18.8544,50.544,62672.97,56.60046
2025-03-28,W03,18.1681,42.143,55258.04,188.99939
2025-03-28,W04,2.2114,9.126,12967.67,0.52056
2025-03-28,W05,6.9032,22.075,26655.02,0.97525
2025-03-28,W06,1.6088,6.651,9156.71,6.31232
2025-03-28,W07,26.0500,45.476,74071.14,53.63760
2025-03-28,W08,0.7460,3.194,4293.01,0.06755
2025-03-29,W01,19.6989,47.172,68016.78,70.22670
2025-03-29,W02,17.9524,47.060,58345.33,53.48571
2025-03-29,W03,19.7000,45.235,58734.66,194.53698
2025-03-29,W04,1.7493,7.333,10138.96,0.59754
2025-03-29,W05,4.9477,16.154,19431.42,1.14243
2025-03-29,W06,1.0788,4.516,6155.02,6.44172
2025-03-29,W07,26.0629,45.697,73721.65,43.46925
2025-03-29,W08,0.4658,1.993,2578.43,0.07448
2025-03-30,W01,16.7301,40.962,58366.33,60.96234
2025-03-30,W02,17.3423,46.368,57956.06,55.05679
2025-03-30,W03,18.2289,41.931,55287.02,199.22040
2025-03-30,W04,0.8468,3.524,4854.43,0.94697
2025-03-30,W05,2.5451,8.152,9544.14,1.67019
2025-03-30,W06,0.5450,2.279,3071.32,9.54296
2025-03-30,W07,24.8751,43.287,70124.05,47.91937
2025-03-30,W08,0.2136,0.914,1190.55,0.10382
2025-03-31,W01,19.7110,46.683,68271.75,76.21860
2025-03-31,W02,17.8311,46.268,57682.09,53.72531
2025-03-31,W03,19.4898,43.554,57384.94,184.78971
2025-03-31,W04,2.5686,10.810,14329.41,0.57157
2025-03-31,W05,6.7783,22.049,25950.26,0.94856
2025-03-31,W06,1.6995,7.047,9569.68,5.64654
2025-03-31,W07,27.1285,47.347,77492.98,58.18318
2025-03-31,W08,0.7595,3.258,4204.87,0.07442
2025-04-01,W01,18.3998,45.997,65126.19,62.21080
2025-04-01,W02,16.1631,43.446,53495.60,49.68559
2025-04-01,W03,16.6177,39.131,51279.04,156.30897
2025-04-01,W04,2.2808,9.470,13184.73,0.50098
2025-04-01,W05,6.2945,20.731,24663.57,0.80515
2025-04-01,W06,1.6509,6.842,9616.08,6.03530
2025-04-01,W07,21.7643,38.469,63717.83,36.44627
2025-04-01,W08,0.6909,2.936,3861.77,0.06371
2025-04-02,W01,16.0704,40.305,58575.53,60.01180
2025-04-02,W02,15.7510,42.645,52579.58,46.60563
2025-04-02,W03,16.4605,38.620,50340.37,165.06515
2025-04-02,W04,2.2475,9.379,13106.50,0.54352
2025-04-02,W05,6.1248,20.159,24394.90,0.86434
2025-04-02,W06,1.6704,6.976,9305.24,5.89328
2025-04-02,W07,23.0891,40.560,66564.75,39.77655
2025-04-02,W08,0.6514,2.780,3703.63,0.05429
2025-04-03,W01,17.5544,42.849,61438.21,60.23266
2025-04-03,W02,15.8543,43.086,53068.85,45.76022
2025-04-03,W03,17.0297,39.476,50671.86,168.39092
2025-04-03,W04,2.3011,9.567,13625.29,0.54517
2025-04-03,W05,6.3212,20.961,25169.06,0.86009
2025-04-03,W06,1.5445,6.405,8790.29,5.31616
2025-04-03,W07,22.8418,40.363,66320.60,44.39748
2025-04-03,W08,0.6935,2.952,3928.91,0.06789
2025-04-04,W01,14.8975,36.840,53236.35,69.79041
2025-04-04,W02,14.9412,39.723,49667.00,50.36256
2025-04-04,W03,15.7402,36.403,48435.49,166.09577
2025-04-04,W04,0.5577,2.337,3231.56,2.05410
2025-04-04,W05,1.7024,5.697,6772.99,4.06189
2025-04-04,W06,0.3212,1.334,1879.17,19.67532
2025-04-04,W07,18.9846,33.905,55042.15,39.18919
2025-04-04,W08,0.1272,0.540,716.90,0.21614
2025-04-05,W01,16.2813,39.549,56179.78,62.07348
2025-04-05,W02,14.3481,38.433,47191.48,46.59199
2025-04-05,W03,14.9455,35.465,46126.70,158.69582
2025-04-05,W04,0.5766,2.421,3254.37,2.35199
2025-04-05,W05,1.5888,5.219,6219.90,3.66168
